tipo_inmueble;precio_vivienda;barrio;sup_total ;area_construida;habitaciones;baños;lat;long;Precio_entorno;cant_hom;Estrato
Casa;93;Ciudad Córdoba;82;82;2;1;3,4015923;-76,5046297;173,13;32;3
Casa;110;Ciudad Córdoba;75;75;3;1;3,3591463;-76,5411298;173,13;32;3
Casa;118;Ciudad Córdoba;90;90;3;1;3,3672299;-76,5429900;173,13;32;3
Casa;120;Ciudad Córdoba;75;75;3;1;3,3572300;-76,5433000;173,13;32;3
Casa;120;Ciudad Córdoba;77;75;3;1;3,3623010;-76,5430100;173,13;32;3
Casa;125;Ciudad Córdoba;100;100;3;1;3,3580463;-76,5304302;173,13;32;3
Casa;130;Ciudad Córdoba;74;74;3;1;3,3623030;-76,5430300;173,13;32;3
Casa;135;Ciudad Córdoba;74;74;3;2;3,3671843;-76,5381304;173,13;32;3
Casa;350;Ciudad Córdoba;70;70;8;4;3,3672305;-76,5430500;173,13;32;3
Casa;105;Ciudad Córdoba Reservado;48;48;1;1;3,3522100;-76,5310000;173,13;32;1
Casa;125;Ciudad Córdoba Reservado;90;90;3;2;3,3656983;-76,5388306;173,13;32;1
Apartamento;275;Ciudad Jardín;83;83;2;2;3,3652313;-76,5291307;399,75;0;6
Apartamento;280;Ciudad Jardín;65;65;1;2;3,3662308;-76,5393080;836,36;0;6
Apartamento;400;Ciudad Jardín;103;103;3;3;3,3712309;-76,5413090;464,29;0;6
Apartamento;445;Ciudad Jardín;91;91;2;3;3,3364883;-76,5325310;342,25;0;6
Apartamento;470;Ciudad Jardín;123;123;4;4;3,3687731;-76,5396311;750,00;0;6
Apartamento;479;Ciudad Jardín;91;91;2;3;3,3691933;-76,5405312;342,25;0;6
Apartamento;490;Ciudad Jardín;204;174;3;3;3,3592313;-76,5353130;764,27;0;6
Apartamento;580;Ciudad Jardín;148;148;4;4;3,3648741;-76,5372100;836,36;0;6
Apartamento;650;Ciudad Jardín;164;164;3;5;3,3648743;-76,5372314;690,00;0;6
Apartamento;650;Ciudad Jardín;185;185;3;4;3,3648743;-76,5372315;750,56;0;6
Casa;740;Ciudad Jardín;510;510;5;5;3,3648743;-76,5372316;870,00;0;6
Apartamento;760;Ciudad Jardín;168;168;3;3;3,3648743;-76,5372317;754,11;0;6
Apartamento;850;Ciudad Jardín;191;191;3;4;3,3648743;-76,5372318;972,50;0;6
Casa;950;Ciudad Jardín;326;247;4;6;3,3648743;-76,5372319;796,67;0;6
Casa;1000;Ciudad Jardín;330;330;4;5;3,3648743;-76,5372320;837,50;0;6
Casa;1540;Ciudad Jardín;600;600;6;7;3,3648743;-76,5372321;864,00;0;6
Apartamento;1836;Ciudad Jardín;303;303;3;4;3,3632322;-76,5343220;876,46;0;6
Apartamento;138;Ciudad Jardín;45;45;2;1;3,3648743;-76,5372323;745,54;1;6
Apartamento;250;Ciudad Jardín;75;75;2;2;3,3648743;-76,5372324;745,54;1;6
Apartamento;280;Ciudad Jardín;90;65;1;2;3,3648743;-76,5372325;745,54;1;6
Apartamento;290;Ciudad Jardín;83;83;2;1;3,3648743;-76,5372326;745,54;1;6
Apartamento;304;Ciudad Jardín;78;78;3;2;3,3682327;-76,5343270;745,54;1;6
Apartamento;310;Ciudad Jardín;84;84;3;2;3,3648743;-76,5372328;745,54;1;6
Apartamento;310;Ciudad Jardín;84;84;3;2;3,3648743;-76,5372329;745,54;1;6
Apartamento;320;Ciudad Jardín;87;87;4;2;3,3648743;-76,5372330;745,54;1;6
Apartamento;320;Ciudad Jardín;82;82;2;2;3,3648743;-76,5372331;745,54;1;6
Apartamento;320;Ciudad Jardín;69;69;2;2;3,3648743;-76,5372332;745,54;1;6
Apartamento;325;Ciudad Jardín;98;98;3;3;3,3648743;-76,5372333;493,18;1;6
Apartamento;330;Ciudad Jardín;93;93;3;3;3,3648743;-76,5372334;745,54;1;6
Apartamento;330;Ciudad Jardín;93;93;3;3;3,3648743;-76,5372335;745,54;1;6
Apartamento;330;Ciudad Jardín;94;94;3;2;3,3648743;-76,5372336;745,54;1;6
Apartamento;330;Ciudad Jardín;93;93;3;3;3,3648743;-76,5372337;745,54;1;6
Apartamento;338;Ciudad Jardín;69;69;2;2;3,3655534;-76,5347338;419,83;1;6
Apartamento;340;Ciudad Jardín;93;93;3;4;3,3648743;-76,5372339;745,54;1;6
Apartamento;345;Ciudad Jardín;88;88;2;2;3,3648743;-76,5372340;745,54;1;6
Apartamento;350;Ciudad Jardín;95;95;2;2;3,3648743;-76,5372341;745,54;1;6
Apartamento;350;Ciudad Jardín;90;90;2;2;3,3648743;-76,5372342;745,54;1;6
Apartamento;360;Ciudad Jardín;107;107;3;3;3,3648743;-76,5372343;745,54;1;6
Apartamento;375;Ciudad Jardín;114;114;3;3;3,3648743;-76,5372344;745,54;1;6
Apartamento;400;Ciudad Jardín;107;107;3;3;3,3648743;-76,5372345;745,54;1;6
Casa;410;Ciudad Jardín;140;137;3;3;3,3648743;-76,5372346;745,54;1;6
Apartamento;420;Ciudad Jardín;120;120;3;3;3,3648743;-76,5372347;745,54;1;6
Apartamento;430;Ciudad Jardín;118;118;3;3;3,3648743;-76,5372348;745,54;1;6
Apartamento;430;Ciudad Jardín;120;120;4;3;3,3648743;-76,5372349;745,54;1;6
Casa;440;Ciudad Jardín;120;120;3;5;3,3648744;-76,5372350;745,54;1;6
Apartamento;445;Ciudad Jardín;115;115;3;2;3,3648744;-76,5372351;667,87;1;6
Apartamento;450;Ciudad Jardín;165;165;3;3;3,3648744;-76,5372352;745,54;1;6
Casa;450;Ciudad Jardín;145;145;3;4;3,3648744;-76,5372353;745,54;1;6
Casa;450;Ciudad Jardín;137;137;4;5;3,3648744;-76,5372354;745,54;1;6
Casa;450;Ciudad Jardín;85;85;2;2;3,3648744;-76,5372355;745,54;1;6
Casa;450;Ciudad Jardín;139;139;3;5;3,3648744;-76,5372356;745,54;1;6
Casa;460;Ciudad Jardín;140;140;3;4;3,3648744;-76,5372357;745,54;1;6
Apartamento;470;Ciudad Jardín;110;110;3;3;3,3648744;-76,5372358;745,54;1;6
Apartamento;470;Ciudad Jardín;130;130;3;2;3,3648744;-76,5372359;745,54;1;6
Casa;470;Ciudad Jardín;150;150;3;4;3,3648744;-76,5372360;745,54;1;6
Apartamento;475;Ciudad Jardín;91;91;3;2;3,3648744;-76,5372361;745,54;1;6
Apartamento;480;Ciudad Jardín;85;85;2;2;3,3648744;-76,5372362;745,54;1;6
Apartamento;480;Ciudad Jardín;138;138;3;2;3,3648744;-76,5372363;745,54;1;6
Apartamento;480;Ciudad Jardín;92;92;3;2;3,3648744;-76,5372364;745,54;1;6
Apartamento;480;Ciudad Jardín;105;105;3;3;3,3648744;-76,5372365;745,54;1;6
Casa;480;Ciudad Jardín;140;140;3;3;3,3648744;-76,5372366;745,54;1;6
Casa;485;Ciudad Jardín;160;160;4;4;3,3648744;-76,5372367;745,54;1;6
Casa;490;Ciudad Jardín;204;174;3;3;3,3648744;-76,5372368;745,54;1;6
Apartamento;500;Ciudad Jardín;139;139;3;3;3,3648744;-76,5372369;745,54;1;6
Apartamento;500;Ciudad Jardín;110;110;3;2;3,3648744;-76,5372370;745,54;1;6
Apartamento;500;Ciudad Jardín;123;123;3;3;3,3648744;-76,5372371;745,54;1;6
Apartamento;500;Ciudad Jardín;110;110;3;3;3,3648744;-76,5372372;745,54;1;6
Casa;510;Ciudad Jardín;150;150;4;4;3,3648744;-76,5372373;745,54;1;6
Apartamento;520;Ciudad Jardín;91;91;2;3;3,3648744;-76,5372374;745,54;1;6
Casa;520;Ciudad Jardín;150;150;4;4;3,3648744;-76,5372375;745,54;1;6
Apartamento;525;Ciudad Jardín;117;117;3;2;3,3648744;-76,5372376;745,54;1;6
Casa;530;Ciudad Jardín;170;170;3;3;3,3648744;-76,5372377;745,54;1;6
Casa;530;Ciudad Jardín;189;189;3;4;3,3623780;-76,5353780;745,54;1;6
Casa;550;Ciudad Jardín;200;200;5;6;3,3648744;-76,5372379;745,54;1;6
Apartamento;570;Ciudad Jardín;136;136;4;4;3,3648744;-76,5372380;745,54;1;6
Apartamento;570;Ciudad Jardín;138;138;4;5;3,3648744;-76,5372381;745,54;1;6
Apartamento;580;Ciudad Jardín;153;153;3;2;3,3648744;-76,5372382;745,54;1;6
Apartamento;580;Ciudad Jardín;186;186;3;3;3,3648744;-76,5372383;745,54;1;6
Casa;600;Ciudad Jardín;189;189;4;4;3,3648744;-76,5372384;745,54;1;6
Casa;600;Ciudad Jardín;150;150;3;4;3,3648744;-76,5372385;745,54;1;6
Casa;630;Ciudad Jardín;160;160;3;4;3,3648744;-76,5372386;745,54;1;6
Casa;630;Ciudad Jardín;270;140;3;3;3,3648744;-76,5372387;745,54;1;6
Casa;630;Ciudad Jardín;270;160;3;4;3,3648744;-76,5372388;745,54;1;6
Apartamento;649;Ciudad Jardín;160;160;3;4;3,3648744;-76,5372389;745,54;1;6
Apartamento;650;Ciudad Jardín;185;185;4;4;3,3648744;-76,5372390;745,54;1;6
Apartamento;680;Ciudad Jardín;140;140;2;3;3,3648744;-76,5372391;745,54;1;6
Casa;680;Ciudad Jardín;140;140;3;4;3,3648744;-76,5372392;745,54;1;6
Apartamento;700;Ciudad Jardín;226;226;4;5;3,3648744;-76,5372393;745,54;1;6
Apartamento;700;Ciudad Jardín;155;155;2;3;3,3648744;-76,5372394;745,54;1;6
Apartamento;705;Ciudad Jardín;127;127;3;4;3,3648744;-76,5372395;745,54;1;6
Apartamento;720;Ciudad Jardín;150;150;3;4;3,3648744;-76,5372396;610,53;1;6
Apartamento;720;Ciudad Jardín;130;130;3;4;3,3648744;-76,5372397;745,54;1;6
Casa;750;Ciudad Jardín;408;408;4;3;3,3648744;-76,5372398;745,54;1;6
Apartamento;760;Ciudad Jardín;175;175;2;3;3,3669864;-76,5312399;745,54;1;6
Apartamento;790;Ciudad Jardín;153;153;3;5;3,3648744;-76,5372400;745,54;1;6
Apartamento;810;Ciudad Jardín;140;140;2;4;3,3648744;-76,5372401;745,54;1;6
Apartamento;820;Ciudad Jardín;140;140;3;4;3,3648744;-76,5372402;745,54;1;6
Casa;820;Ciudad Jardín;234;234;4;4;3,3648744;-76,5372403;745,54;1;6
Casa;830;Ciudad Jardín;450;350;5;5;3,3648744;-76,5372404;745,54;1;6
Apartamento;840;Ciudad Jardín;191;191;4;5;3,3648744;-76,5372405;745,54;1;6
Casa;850;Ciudad Jardín;287;287;4;3;3,3648744;-76,5372406;745,54;1;6
Casa;850;Ciudad Jardín;258;258;4;4;3,3648744;-76,5372407;745,54;1;6
Casa;850;Ciudad Jardín;300;300;4;5;3,3648744;-76,5372408;745,54;1;6
Casa;850;Ciudad Jardín;260;260;3;3;3,3648744;-76,5372409;745,54;1;6
Apartamento;880;Ciudad Jardín;191;191;3;4;3,3648744;-76,5372410;745,54;1;6
Apartamento;890;Ciudad Jardín;191;191;3;4;3,3648744;-76,5372411;745,54;1;6
Casa;895;Ciudad Jardín;246;246;3;5;3,3648744;-76,5372412;745,54;1;6
Casa;895;Ciudad Jardín;270;270;3;5;3,3648744;-76,5372413;745,54;1;6
Casa;900;Ciudad Jardín;203;203;5;4;3,3648744;-76,5372414;745,54;1;6
Casa;900;Ciudad Jardín;375;375;4;5;3,3648744;-76,5372415;745,54;1;6
Casa;950;Ciudad Jardín;300;250;4;4;3,3648744;-76,5372416;745,54;1;6
Casa;950;Ciudad Jardín;400;400;6;5;3,3648744;-76,5372417;745,54;1;6
Casa;990;Ciudad Jardín;336;336;4;3;3,3648744;-76,5372418;745,54;1;6
Casa;1000;Ciudad Jardín;435;435;5;4;3,3648744;-76,5372419;587,00;1;6
Apartamento;1050;Ciudad Jardín;344;344;5;5;3,3648744;-76,5372420;745,54;1;6
Apartamento;1100;Ciudad Jardín;200;200;4;5;3,3648744;-76,5372421;745,54;1;6
Casa;1100;Ciudad Jardín;473;425;6;5;3,3648744;-76,5372422;745,54;1;6
Casa;1100;Ciudad Jardín;365;365;4;5;3,3417284;-76,5308423;745,54;1;6
Casa;1200;Ciudad Jardín;520;520;4;4;3,3709954;-76,5374240;745,54;1;6
Casa;1200;Ciudad Jardín;500;419;6;6;3,4222425;-76,5424250;745,54;1;6
Casa;1300;Ciudad Jardín;340;330;4;5;3,3712664;-76,5331426;745,54;1;6
Casa;1300;Ciudad Jardín;1000;300;4;4;3,3712664;-76,5331427;745,54;1;6
Casa;1300;Ciudad Jardín;1000;300;4;5;3,4345284;-76,5467428;745,54;1;6
Apartamento;1350;Ciudad Jardín;346;346;4;5;3,4345284;-76,5467429;745,54;1;6
Casa;1350;Ciudad Jardín;450;320;3;4;3,4516464;-76,5319430;745,54;1;6
Casa;1350;Ciudad Jardín;506;506;5;6;3,4516464;-76,5319431;745,54;1;6
Casa;1400;Ciudad Jardín;480;480;4;4;3,3851314;-76,5224320;745,54;1;6
Casa;1400;Ciudad Jardín;836;400;5;5;3,3851314;-76,5224330;745,54;1;6
Casa;1500;Ciudad Jardín;445;445;4;4;3,3851311;-76,5221000;745,54;1;6
Casa;1500;Ciudad Jardín;445;445;4;4;3,4322734;-76,4671434;745,54;1;6
Casa;1500;Ciudad Jardín;550;500;5;5;3,4287435;-76,4627435;745,54;1;6
Casa;1500;Ciudad Jardín;600;480;5;7;3,4243834;-76,5324436;745,54;1;6
Casa;1550;Ciudad Jardín;902;359;4;4;3,4274884;-76,5304437;745,54;1;6
Casa;1550;Ciudad Jardín;480;480;4;4;3,4270384;-76,5307438;745,54;1;6
Casa;1550;Ciudad Jardín;600;294;5;7;3,4270384;-76,5307439;745,54;1;6
Casa;1800;Ciudad Jardín;486;486;3;4;3,4270384;-76,5307440;745,54;1;6
Casa;1850;Ciudad Jardín;1000;900;4;6;3,4274884;-76,5304441;745,54;1;6
Apartamento;1875;Ciudad Jardín;251;251;3;3;3,4270381;-76,5307100;745,54;1;6
Apartamento;1931;Ciudad Jardín;250;250;3;4;3,4310454;-76,5283442;745,54;1;6
Apartamento;1989;Ciudad Jardín;250;250;3;4;3,4251844;-76,5344300;745,54;1;6
Apartamento;450;Ciudad Jardín;109;109;2;3;3,4251844;-76,5344400;722,50;2;6
Casa;950;Ciudad Jardín;330;250;4;5;3,4523044;-76,4969445;1164,00;2;6
Casa;640;Ciudad Jardín;158;158;4;5;3,4334614;-76,4642446;571,80;4;6
Casa;1600;Ciudad Jardín;836;836;5;7;3,4332447;-76,4644470;431,07;15;6
Apartamento;153;Ciudad Universitaria;54;54;3;2;3,4305454;-76,4673448;800,14;1;4
Apartamento;240;Ciudad Universitaria;84;84;3;2;3,4312449;-76,5514490;800,14;1;4
Apartamento;230;Ciudad Universitaria;75;75;3;2;3,4352100;-76,5510000;504,42;4;4
Apartamento;230;Ciudad Universitaria;65;65;3;2;3,4322450;-76,5534500;504,42;4;4
Apartamento;155;Ciudad Universitaria;50;50;2;2;3,4362451;-76,5514510;431,07;15;4
Apartamento;165;Ciudad Universitaria;60;60;3;2;3,4272452;-76,5344520;431,07;15;4
Apartamento;135;Ciudadela Comfandi;52;52;2;2;3,4382453;-76,5484530;329,36;14;3
Casa;259;Ciudadela Comfandi;180;180;4;4;3,4361865;-76,5479454;329,36;14;3
Casa;310;Ciudadela Comfandi;110;110;5;4;3,4368295;-76,5463455;329,36;14;3
Casa;120;Ciudadela Del Río;120;120;6;3;3,4352456;-76,5464560;173,22;16;2
Casa;130;Ciudadela Del Río;180;180;6;3;3,4082457;-76,5454570;134,50;41;2
Apartamento;193;Colseguros;67;67;3;2;3,3943910;-76,5472100;391,58;1;4
Apartamento;159;Colseguros;70;70;3;3;3,3943946;-76,5472458;372,92;3;4
Apartamento;180;Colseguros;74;74;3;2;3,3943946;-76,5472459;359,08;3;4
Apartamento;198;Colseguros;64;64;2;2;3,4512460;-76,5414600;359,08;3;4
Apartamento;206;Colseguros;123;93;3;3;3,4578165;-76,5175461;359,08;3;4
Casa;500;Colseguros;460;460;8;6;3,4578165;-76,5175462;372,92;3;4
Casa;800;Colseguros;550;550;8;4;3,4578165;-76,5175463;359,08;3;4
Casa;800;Colseguros;550;550;8;4;3,4578165;-76,5175464;300,33;3;4
Apartamento;162;Colseguros;60;60;3;1;3,4578165;-76,5175465;371,50;4;4
Casa;460;Colseguros;256;180;3;3;3,4578161;-76,5175100;371,50;4;4
Casa;198;Comfenalco;186;186;9;3;3,4578165;-76,5175466;222,50;4;3
Casa;143;Compartir;180;180;6;3;3,4578165;-76,5175467;189,50;20;2
Casa;180;Compartir;65;65;6;3;3,4578165;-76,5175468;189,50;22;2
Casa;170;Compartir;160;160;3;3;3,4578165;-76,5175469;148,67;29;2
Apartamento;370;Cristales;103;103;3;2;3,4578165;-76,5175470;583,64;0;6
Apartamento;370;Cristales;90;90;3;2;3,4578165;-76,5175471;496,29;0;6
Apartamento;400;Cristales;103;103;3;2;3,4578165;-76,5175472;583,64;0;6
Apartamento;460;Cristales;130;130;2;2;3,4578165;-76,5175473;496,29;0;6
Apartamento;430;Cristales;115;115;3;3;3,4578165;-76,5175474;419,82;1;6
Casa;780;Cristales;400;400;3;5;3,4578165;-76,5175475;698,29;1;6
Casa;820;Cristales;320;320;3;3;3,4578165;-76,5175476;510,87;2;6
Apartamento;720;Cristales;145;145;3;2;3,4578165;-76,5175477;658,05;3;6
Apartamento;350;Cristales;71;71;2;2;3,4578165;-76,5175478;536,40;4;6
Apartamento;390;Cristales;190;190;3;2;3,4578165;-76,5175479;474,22;5;6
Apartamento;400;Cristales;95;95;3;2;3,4578165;-76,5175480;363,75;6;6
Apartamento;440;Cristales;98;98;2;3;3,4578165;-76,5175481;363,75;6;6
Apartamento;870;Cristales;311;311;3;4;3,4578165;-76,5175482;363,75;6;6
Apartamento;400;Cristales;112;112;3;3;3,4578165;-76,5175483;638,10;8;6
Apartamento;330;Cristales;76;76;2;2;3,4270955;-76,5509484;604,19;10;6
Apartamento;350;Cristales;85;85;2;2;3,4342485;-76,5264850;604,19;10;6
Apartamento;360;Cristales;66;66;2;2;3,4439345;-76,5344860;604,19;10;6
Apartamento;360;Cristales;103;103;3;2;3,4439345;-76,5344870;604,19;10;6
Apartamento;380;Cristales;112;112;3;2;3,4439345;-76,5344880;604,19;10;6
Apartamento;380;Cristales;88;88;1;2;3,4439345;-76,5344890;604,19;10;6
Apartamento;390;Cristales;112;112;3;3;3,4439341;-76,5341000;604,19;10;6
Apartamento;395;Cristales;112;112;3;4;3,4439345;-76,5344900;604,19;10;6
Apartamento;400;Cristales;90;90;3;2;3,4439345;-76,5344910;604,19;10;6
Apartamento;410;Cristales;112;112;3;3;3,4435065;-76,5339492;604,19;10;6
Apartamento;460;Cristales;227;227;3;3;3,4208549;-76,5278493;604,19;10;6
Apartamento;495;Cristales;115;115;3;4;3,4208549;-76,5278494;604,19;10;6
Apartamento;550;Cristales;193;193;5;4;3,4208550;-76,5278495;604,19;10;6
Apartamento;558;Cristales;153;153;3;5;3,4095575;-76,5517496;604,19;10;6
Apartamento;585;Cristales;143;143;3;4;3,4070535;-76,5517497;604,19;10;6
Apartamento;590;Cristales;153;153;3;5;3,4070531;-76,5517100;604,19;10;6
Apartamento;610;Cristales;116;116;3;3;3,4095575;-76,5517498;604,19;10;6
Apartamento;620;Cristales;127;127;3;3;3,4070535;-76,5517499;604,19;10;6
Apartamento;630;Cristales;143;143;3;4;3,4070535;-76,5517500;604,19;10;6
Apartamento;630;Cristales;200;200;4;4;3,4095575;-76,5517501;604,19;10;6
Apartamento;640;Cristales;150;150;2;3;3,4070535;-76,5517502;604,19;10;6
Casa;700;Cristales;343;310;3;4;3,4070535;-76,5517503;604,19;10;6
Apartamento;780;Cristales;158;158;3;3;3,4088655;-76,5474504;604,19;10;6
Casa;1200;Cristales;451;380;4;5;3,4172655;-76,5355050;604,19;10;6
Apartamento;1260;Cristales;246;246;3;3;3,4172651;-76,5351000;604,19;10;6
Casa;1600;Cristales;519;450;3;4;3,4172655;-76,5355060;604,19;10;6
Apartamento;430;Cristales;115;115;3;3;3,4172655;-76,5355070;624,00;11;6
Apartamento;570;Cristales;170;170;3;5;3,4172655;-76,5355080;436,67;15;6
Apartamento;350;Cristales;87;87;1;2;3,4172655;-76,5355090;447,00;22;6
Apartamento;350;Cristales;85;85;2;2;3,4172655;-76,5355100;447,00;22;6
Apartamento;400;Cristales;112;112;3;4;3,4208751;-76,5293511;447,00;22;6
Apartamento;420;Cristales;112;112;3;3;3,4208751;-76,5293512;447,00;22;6
Apartamento;420;Cristales;111;111;4;3;3,4147351;-76,4866513;447,00;22;6
Apartamento;580;Cristales;240;240;4;3;3,4712100;-76,5110000;447,00;22;6
Apartamento;1250;Cristales;192;192;3;4;3,4813935;-76,5045140;447,00;22;6
Apartamento;350;Cristales;108;108;3;3;3,4813935;-76,5045150;447,00;23;6
Apartamento;159;Cristóbal Colón;65;65;3;2;3,4813935;-76,5045160;323,38;6;3
Casa;230;Cristóbal Colón;210;100;3;1;3,4959955;-76,4924517;323,38;6;3
Casa;270;Cristóbal Colón;136;136;4;2;3,4959955;-76,4924518;323,38;6;3
Apartamento;162;Cuarto De Legua;40;40;1;1;3,4959955;-76,4924519;360,22;0;5
Apartamento;220;Cuarto De Legua;76;76;2;2;3,4959955;-76,4924520;372,00;0;5
Apartamento;310;Cuarto De Legua;128;128;3;2;3,4959955;-76,4924521;372,00;0;5
Apartamento;320;Cuarto De Legua;120;120;3;3;3,4959951;-76,4924100;360,22;0;5
Apartamento;350;Cuarto De Legua;126;126;3;3;3,4554085;-76,5365522;372,00;0;5
Casa;360;Cuarto De Legua;136;136;3;2;3,4554085;-76,5365523;372,00;0;5
Apartamento;420;Cuarto De Legua;122;122;3;4;3,4554085;-76,5365524;360,22;0;5
Apartamento;450;Cuarto De Legua;295;295;4;3;3,4554085;-76,5365525;372,00;0;5
Casa;650;Cuarto De Legua;396;340;5;5;3,4554085;-76,5365526;372,00;0;5
Apartamento;850;Cuarto De Legua;168;168;3;3;3,4027853;-76,5299527;463,11;3;5
Apartamento;87;Departamental;38;38;2;1;3,4044875;-76,5278528;450,00;11;4
Apartamento;90;Departamental;100;60;2;1;3,4044875;-76,5278529;450,00;11;4
Apartamento;165;Departamental;117;117;3;2;3,4044871;-76,5278100;450,00;11;4
Apartamento;350;Departamental;120;90;3;2;3,4044875;-76,5278530;450,00;11;4
Casa;370;Departamental;260;260;4;3;3,4044875;-76,5278531;450,00;11;4
Casa;408;Departamental;260;260;7;3;3,4153085;-76,5271532;450,00;11;4
Casa;430;Departamental;300;300;6;4;3,4153085;-76,5271533;450,00;11;4
Casa;352;Dorado;280;280;10;3;3,4153085;-76,5271534;320,63;6;3
Casa;400;Dorado;310;310;7;5;3,4653435;-76,4877535;320,63;6;3
Casa;200;El Poblado 2;205;205;7;3;3,4112154;-76,5569536;250,00;53;2
Apartamento;185;Evaristo García;55;55;3;2;3,4112154;-76,5569537;271,67;14;2
Apartamento;210;Flora Industrial;78;78;2;1;3,4088651;-76,5474100;250,00;13;3
Apartamento;250;Flora Industrial;87;87;3;3;3,4088655;-76,5474538;250,00;13;3
Casa;340;Flora Industrial;149;149;3;3;3,4088655;-76,5474539;250,00;13;3
Casa;89;Floralia;51;51;2;1;3,4088655;-76,5474540;177,60;31;2
Casa;92;Floralia;65;65;2;1;3,4492595;-76,5287541;177,60;31;2
Casa;110;Floralia;60;60;4;1;3,4402455;-76,5277542;177,60;31;2
Casa;130;Floralia;108;108;5;2;3,4405235;-76,5278543;177,60;31;2
Casa;140;Floralia;100;100;4;2;3,4405235;-76,5278544;177,60;31;2
Casa;260;Floralia;270;270;6;3;3,4405235;-76,5278545;177,60;31;2
Apartamento;220;Granada;100;100;3;2;3,4405231;-76,5278100;682,00;4;4
Apartamento;290;Granada;104;104;2;3;3,4405235;-76,5278546;682,00;4;4
Apartamento;380;Granada;172;172;4;4;3,4405235;-76,5278547;682,00;4;4
Apartamento;550;Granada;355;355;4;3;3,3982425;-76,5429548;682,00;4;4
Apartamento;1300;Granada;429;429;3;3;3,3855675;-76,5277549;682,00;4;4
Apartamento;165;Cañaverales;60;60;2;2;3,3812550;-76,5365500;244,91;7;3
Apartamento;162;Cañaverales;59;59;2;2;3,3856376;-76,5361551;205,88;11;3
Apartamento;170;Cañaverales;64;64;3;2;3,3842552;-76,5335520;205,88;11;3
Apartamento;175;Cañaverales;61;61;3;2;3,3852553;-76,5325530;205,88;11;3
Apartamento;175;Cañaverales;65;65;3;2;3,3816310;-76,5351000;205,88;11;3
Apartamento;200;Cañaverales;64;64;3;2;3,3816355;-76,5355540;205,88;11;3
Apartamento;158;El Guabal;80;80;3;2;3,3816356;-76,5355550;276,56;16;3
Apartamento;180;El Guabal;57;57;3;2;3,3821096;-76,5254556;276,56;16;3
Casa;248;El Guabal;170;170;4;4;3,3831366;-76,5355570;276,56;16;3
Apartamento;105;Guabito;60;60;3;2;3,3832558;-76,5355800;105,00;4;3
Apartamento;340;Guadalupe;134;134;3;2;3,3850266;-76,5265590;434,00;2;5
Apartamento;400;Guadalupe;127;127;3;2;3,3833656;-76,5271560;434,00;2;5
Apartamento;177;Guadalupe;62;62;3;2;3,3833656;-76,5271561;463,11;3;5
Apartamento;318;Guadalupe;110;110;3;2;3,3833610;-76,5271100;463,11;3;5
Apartamento;370;Guadalupe;108;108;3;2;3,3833656;-76,5271562;463,11;3;5
Apartamento;650;Guadalupe;112;112;3;3;3,3833656;-76,5271563;463,11;3;5
Casa;800;Guadalupe;20;20;3;2;3,3833656;-76,5271564;800,00;43;5
Casa;349;Guayaquil;320;320;6;3;3,3833657;-76,5271565;360,00;19;3
Casa;210;Guayaquil;150;150;4;1;3,3834016;-76,5356600;360,00;20;3
Casa;225;Guayaquil;92;92;5;2;3,3834016;-76,5356700;360,00;20;3
Casa;270;Guayaquil;196;196;3;2;3,3834016;-76,5356800;360,00;20;3
Casa;299;Guayaquil;145;145;1;3;3,3834016;-76,5356900;360,00;20;3
Casa;427;Guayaquil;179;179;10;6;3,3834011;-76,5310000;360,00;20;3
Casa;450;Guayaquil;300;300;3;3;3,3834016;-76,5357000;360,00;20;3
Apartamento;1700;Ingenio;580;580;5;4;3,3827976;-76,5307571;629,70;2;5
Casa;590;Ingenio;236;236;3;4;3,3834016;-76,5357200;516,16;3;5
Apartamento;280;Ingenio;90;90;3;2;3,3834016;-76,5357300;494,17;4;5
Casa;1500;Ingenio;580;580;8;7;3,3834016;-76,5357400;1167,14;4;5
Apartamento;345;Ingenio;108;108;3;2;3,3827976;-76,5307575;541,54;5;5
Casa;1200;Ingenio;650;650;6;7;3,3834016;-76,5357600;533,19;5;5
Apartamento;270;Ingenio;77;77;3;2;3,3834016;-76,5357700;523,57;6;5
Apartamento;270;Ingenio;97;97;3;2;3,3834016;-76,5357800;523,57;6;5
Apartamento;295;Ingenio;98;98;4;3;3,3834016;-76,5357900;523,57;6;5
Apartamento;380;Ingenio;113;113;3;3;3,3827976;-76,5307580;487,23;6;5
Casa;1200;Ingenio;330;330;4;6;3,3834016;-76,5358100;784,29;7;5
Apartamento;420;Ingenio;198;198;3;3;3,3834016;-76,5358200;524,21;8;5
Casa;580;Ingenio;175;175;3;3;3,3834016;-76,5358300;455,13;8;5
Apartamento;200;Ingenio;60;60;2;1;3,3834016;-76,5358400;514,41;9;5
Apartamento;210;Ingenio;65;65;1;1;3,3834016;-76,5358500;514,41;9;5
Apartamento;285;Ingenio;83;83;3;2;3,3834016;-76,5358600;514,41;9;5
Apartamento;300;Ingenio;117;117;4;3;3,3834016;-76,5358700;514,41;9;5
Casa;550;Ingenio;150;150;4;4;3,3834016;-76,5358800;514,41;9;5
Casa;750;Ingenio;380;380;5;5;3,3834016;-76,5358900;514,41;9;5
Casa;1000;Ingenio;250;250;6;7;3,3834016;-76,5359000;514,41;9;5
